id_alojamiento,id_valoracion,fecha,id_revisor,nombre_revisor,comentario
242188,58866387,2016-01-05,2241325,Rinske,"i was very happy to stay with lydia. on arrival we drank a tea in her kitchen and she explained all about where to go, what to do etc. i stayed in her apartment with two other single travellers, it was a nice experience to share the living room with them and exchange opinions about the city and other stuff. also, the location is very good. i felt at home!"
242188,59856417,2016-01-16,8288910,Andrew,"Lidia was a lovely and accommodating host. She took the time to really go over all the important information about Stockholm and help me with any questions. The apartment is in a great location in Sodermalm, right next to the train station and definitely walkable to most parts of the city. The place is clean and welcoming and best of all, returning to Lidia's always felt like going home!"
242188,60134123,2016-01-19,27473408,Haesoo,Lidia was very kind and helpful. She greeted me with kindness. The room was exactly like the picture. The place was very easy to find with detailed instruction given by Lidia. Gamla Stan is about 15 minute walk from the place. I highly recommend Lidia's room
242188,60452718,2016-01-24,3213934,Iris,"I had a wonderful experience at Lydia's place. She is so kind, friendly and willing to help at all time. It's in a very convenient location and nice view from the street. Highly recommended to others. Thank you Lydia. "
242188,60769026,2016-01-27,45134772,Ashley,Lidia was absolutely terrific and so helpful! The place was in a great location and everything is within walking distance. The neighborhood is very lively and safe as well. The room was perfect for one person and super cozy. Would further recommend!! 
242188,60899723,2016-01-29,53502904,Sarah,"This was my first time using Air BnB and Lidia made it a great experience. She was super friendly, had tons of brochures and maps ready upon arrival. Everything was super clean and completely set up to completely accommodate guests. She was in a great location too. My last night she gave me and another guest tea and we chatted. She also helped me book a taxi for the next morning. She is very generous and a great hostess. "
242188,61360614,2016-02-03,5733991,Dale,"Lidia's place was warm, clean, comfortable, in a great location and she couldn't have been more friendly and helpful. It was exactly what I want from Airbnb. I would definitely stay there again."
242188,61903930,2016-02-09,53534137,Manuel,"Very warm welcomed, I will return happily!"
242188,62311346,2016-02-13,17153663,Adrian,"Lidia was a great host, I really enjoyed my stay in Stockholm. The location is great as you are close to the southern part where there is lots to do after returning from an easy trip to the more tourist-oriented areas of Stockholm. The room was great, actually better than I had expected. Everything is very clean and convenient."
242188,63105537,2016-02-20,55596992,Cate,"I couldn't have asked for a better place to stay. Lidia was an amazing host, and has a beautiful home. As soon as I arrived, she helped me to figure out where I was going and what I wanted to do. She was friendly and kind, and was always ready to help in any way possible. And the breakfasts were delicious!  She was also located in a very convenient part of Stockholm, easily accessible to the majority of the city. I would recommend staying with Lidia to anyone! "
242188,63434955,2016-02-22,20834605,Salah,"Lidia was a super welcoming and warm host, her apartment is very tidy and nice, the room is cosy, warm and the bed is very comfortable.A great experience all around, and the neighbourhood is very nice also."
242188,65103532,2016-03-10,18265979,Corey,"Had a great stay in Stockholm at Lidia's place, she gave me extremely easy to follow directions on the way there. And sat down with a map and showed me all the major points of interest in Stockholm! Very helpful!Apartment was very centrally located, easy to get to public transportation, as well as being close enough to walk to a great deal of the city.Had a great time and would definitely stay there again if I'm ever in Stockholm again!"
242188,65256070,2016-03-12,53534137,Manuel,"A nice, clean room and very helpful landlady. I stayed 2nd time and will come back!"
242188,65710631,2016-03-16,9229234,Henry,Lidia was great. She was very helpful in how to get to her place from the airport. She had a lot of information to provide about Stockholm. The location of her place is in a great area and very convenient!
242188,66773766,2016-03-24,17122675,Dan Saattrup,Lidia was a great host - always there to help out if you need help with anything whatsoever. Delightful experience!
242188,72568182,2016-05-03,4256732,John,"I had a really comfortable stay at Lidia's flat. She gave me great directions from the airport, and though I arrived rather late, she welcomed me with a pot of tea and made me a map with a few places to check out the next day. "
242188,72996562,2016-05-06,50568951,Sara,"Lovely relaxing stay at Lidia's. Cosy, clean, quiet, safe. Lidia's very welcoming.  Lidia gave me lots of info about the area and places to visit and made a lovely breakfast for me each day.  A lovely host!"
242188,75178311,2016-05-19,2274213,Devesh,"Lidia was a terrific host. She provided excellent directions to her place from the airport, including options for the fastest vs cheapest routes. After getting to her place, she made coffee and croissants, and oriented me with the neighborhood and Stockholm. The room was clean, cozy and had a lovely view. She was great communicating and just a pleasure to deal with. I heartily recommend Lidia, and will definitely stay at her place again on my next visit to Stockholm!"
242188,75689984,2016-05-22,3250331,Emily,"Lidia's place was perfect! Very well located near both the metro and train, it made for a great home base to explore Stockholm. Starting my stay out with a tea with Lidia and some sightseeing advice was wonderful!"
242188,76294867,2016-05-26,10467675,Jeanne,"Lidia is so lovely and kind, a great resource of excellent information about the city and very attentive to your comfort. I'd highly recommend! The location is ideal, with easy access to all the cool spots Sodermalm has to offer, plus proximity to public transport to easily reach city highlights that are further away. "
242188,76639149,2016-05-28,66869980,Razmik,Lidia is just lovely and the whole place was fantastic. I would recommend without reservations.
242188,77323182,2016-05-31,42423023,Natalene,lovely and kind! lots of tips and incredible breakfast with interesting conversation and easy and considerate checkout. many thx!
242188,77622129,2016-06-02,9311939,Susan,She gave info on neighborhood
242188,78154677,2016-06-05,4123942,Alan,"The apartment is located in a great neighborhood within easy walking distance to eateries and even downtown (about 20 minutes). The metro station is a 5 minute walk away.  Lydia's apartment is clean and very comfortable. The bedroom is on the top floor with nice views, comfortable bed and adequate space along with a sitting room with coffee maker and small fridge.  Lydia is happy to answer questions and give advice about Stockholm."
242188,86149260,2016-07-15,504861,Ryan,"Lidia is a wonderful host! Her apartment is very centrally located, clean, and just beautiful. She helped me plan my trip, gave me maps and information, and was always available if I had questions. I couldn't recommend staying here more!The apartment itself is in the cool/trendy Sodermalm neighborhood, but in a very quiet residential area. It's only a 5 minute walk to a main train station, and a 5-10 minute walk to the subways and lots of restaurants. It is really the absolute best location to stay to see Stockholm, from what I could tell from my short stay there.Thanks, Lidia, for making my short trip to Stockholm so great!"
242188,90653032,2016-08-01,46691206,Chris,"Lidia's place was great. Well located. She did an awesome job of making me feel at home"
242188,91220388,2016-08-04,12887725,William,"Lidia is a lovely host - she very kindly let me check in early in the morning as I had come in on am overnight train. She also took the time to sit down with me and give me an overview of the city, how to get around and what to see while i was there, which was really useful. The apartment is really easy to get to from central station and there airport (there's a commuter line station just round the corner), and its also close to a couple of metro lines for getting round the city"
242188,92078066,2016-08-07,47961287,Yang Yang,"Lidia is super nice. I arrived late in the night but Lidia was waiting for me. check in and check out is quite easy and location is nice which takes you only 15 mins to the downtown by train. Single room is small but it is nice for one person to stay in short period. Besides, the shared bathroom and living space is quite good. Overall, i would highly recommend!"
242188,94641936,2016-08-16,6773572,Laura,"I spent 4 lovely and relaxing nights in Lidia's single room. The rooms are located on the upper level of her 2-story apartment. There is one single room and 2 double rooms. There is one bathroom for all three rooms. There are locks on all the doors and a common area equipped with a mini-fridge, hot water heater, eating utensils and a microwave. Great wifi and quite clean.   Had no problem with the other guests and with sharing a bathroom. Great experience. Room: cozy and cute. I didn't spend much time there so the size of the room did not bother me at all. Lidia was great and made sure the trash was emptied every day. I had enough towels, a water glass and she even made my bed. :). There is a desk in the room with 2 lamps along with an overhead lamp. The room faces a playground area/park so sometimes you will hear kids playing soccer but it was not a problem for me. It does get plenty of light (I actually had sunshine during my trip to Stockholm) so it made me wish I had brought my eye mask.  Location: Great location. Public transportation (T-bana & bus stops) around the corner. Near yummy bakeries and delicious coffee houses. I had an early morning cruise on the Viking Line. It was an easy 30-min walk to their harbor. She lives on the 5th floor of her building but there is a great elevator. Lidia is a great host and she wants to be a resource to her guests. She gave me great directions to her apartment from Arlanda. Once I arrived, we had coffee and she talked to me about Stockholm and all that it has to offer. She was very kind and you can tell she enjoy hosting us tourists. It was nice to come home to a friendly face -- she even remembered some of my random Stockholm travel plans!  Thank you, Lidia. "
242188,97096905,2016-08-25,24741850,Diana,"Lidia was a magnificent host. She replied to all my questions immediately and 1 week before arrival time, she sent me the perfect instructions on getting to her home. We took the train directly from the airport to her Stockholm Sodra stop, it was perfect and easy. It took a little less than an hour. If you have any questions about the trains at the airport, at Terminal 4 there is an information center - you can also buy the train ticket there. We bought a 7 day travel card because we were there 9 days - we used it good. There is an additional 85 Kr (~$10) fee to get on this commuter train from the airport but it was worth it.My parents joined me on my trip. I got the single room and my parents got one of the double rooms. I didn't know there were 2 double rooms, the other one has 2 separate twin beds. All 3 rooms share the bathroom. At first, I thought this would be a problem but it never was.My single room was spacious enough and faced the playground. Noise-wise, you can hear the kids playing, no biggie, noise doesn't start till 8 am. At night time, you hear the people talking but it stops around 11-11:30 pm, no later.I really loved the neighborhood. If I ever go back, I'd stay in that area again. It was accessible to everything. The buses and trains were all nearby. So are the restaurants and parks. You  can walk to Gamla Stan if you want to check out the area - about 1.5 miles from her home. I felt safe at all times. Lidia's suggestions/guidance was very helpful and valuable. She's very nice and you can tell she enjoys being a host. My parents really enjoyed her company too, especially during breakfast. My parents wanted breakfast every morning so they paid to get it. She offered bread, cheeses, prosciutto, ham, fruits, jam and more. I provided my own breakfast since I have a sensitive stomach.Lidia is very enjoyable and easy to speak with. I highly recommend her."
242188,98021560,2016-08-29,76850236,Haruka,"Her hospitality was perfect!!She was always kind for me:)And she told me how to go the sightseeing sight or some Swedish words! It was soooo interesting to chat her:) Also her breakfast was delicious! I was glad to meet and talk her! If I have a chance, I wanna stay here again!!!!!Thanks! Tack! Arigatou! "
242188,98983024,2016-09-02,10430341,Christopher,I was made very welcome and it felt as if i was at home. The area was quiet with easy acess to the station and it was about a 20 min walk to the Royal Palace.  The apartment made for a relaxing three night stay which made the sightseeing even more enjoyable.
242188,101346237,2016-09-12,13782355,Jen,"Lidia is truly an amazing host and she is at the top of the list for host I have had so far with Airbnb. She made me feel right at home and is very sweet. She was kind enough to sit down with me when I arrived and walked me through ways to get around the city and main spits to check out. Her place was in a perfect location and was comfortable and clean. I think you'll appreciate Lidi's cheery disposition and her great apartment, if you stay with her. Many thanks to Lidia for making my stay in Stockholm a memorable one. :)"
242188,102183651,2016-09-17,94216699,Maggie,Lilia was extremely warm and welcoming. We had tea several times during my three days with her and she told me many stories of Sweden. This was my first Airbnb experience and I thoroughly enjoyed it. 
242188,103715880,2016-09-24,1794926,Gary,"Lidia was such a sweet, wonderful host. She had an incredible attention to detail in making sure all her guests had everything they needed. Her place was impeccably clean and comfortable. Highly recommended!"
242188,104526865,2016-09-27,59576708,Magdalena,"The appartment is very easy to reach and Lidia had good tips how to get there for less money. The room was clean, but the bathroom could have been cleaner (maybe because more guests are using it)."
242188,104926634,2016-09-29,29617685,Alf,"Lidia is a most charming lady and very welcoming & friendly.  The place was absolutely to the description,  plenty of space and very clean.  She was very quick & easy to communicate with.The location is great, very quiet and close to both public transport and also to some great bars and restaurants. I had a really nice walk into town, 15 min to the old town and another 5 min to the city."
242188,106115644,2016-10-04,40424312,Simon,Lidia made me feel very welcome immediately I arrived.I felt as though I was living there rather than simply staying there.She went out of her way to describe the best places to visit and how to save money.I would stay here again.
242188,107610371,2016-10-11,42317449,Lauren,Lidia welcomed me to her home and gave extremely clear directions for how to get there!  She also provided me with lots of ideas for what to do while I was in Stockholm!
242188,109226892,2016-10-20,93301973,Anthony,"The hostess Lidia was extremely friendly and welcoming, and she provided very detailed route description to her place as well as a lot of tourist information. I 100% enjoyed my stay at her place and would definitely recommend it to everyone."
242188,110132076,2016-10-24,3556202,Stefano,My stay at Lidia was great! Room and spaces all very clean and comfortable. Lidia is a very sweet host with all of suggestions you can desire to visit the city.. Thanks Lidia!
242188,113902286,2016-11-14,66104723,Michael,"The room was exactly how it was in the photos, had a great view over looking a park! Also Lidia was very nice and helpful! She gave me a map and several brochures for museums. Definitely a great place to stay!"
242188,115031985,2016-11-21,33144180,Noelle,"Lidia was a fantastic host, very helpful and welcoming, always offering me tea when I come back. Her home is very cosy and the bed was so comfortable that often I did not want to get up. I would stay there again in my next trip!"
242188,115399561,2016-11-24,11893915,Mari Carmen,Has been a warm welcome and pleasant being at Lidia place. She is really kindly and friendly.I truly recommend be at her place.
242188,115868743,2016-11-27,44248841,Joel,"my first airbnb experience, extremely happy to stay with Lidia. Charming, caring and warm lady who made my stay terrific. Room was as described, spotless. Amenities for preparing of basic meals (especially useful for the expensive city of stockholm). She gave very clear directions on how to head to her place from the train station. Her apartment is located in a central location with easy access to T-bana (metro) stations. A couple of supermarkets located in the area. Close to the usual tourist spots in Stockholm, easy access on foot, or by public transport (if you're lazy). Bed was comfortable and her place was warm enough. Nice living area to hang out and interact with other guests (if you so wish). "
242188,116510138,2016-12-01,57378657,Shota,G (Phone number hidden by Airbnb) d!!
242188,120591386,2016-12-11,94249675,Laura,Lidia was very welcoming and friendly. She offered me a coffee when i arrived and helped direct me to the places i wanted to see. The room was as advertised and i had everything i needed.
242188,121585115,2016-12-18,7950160,Lennart,"Very convenient accommodation, everything I needed. Lidia also welcomed me very warmly, gave me all the information I needed about the city. Would recommend."
242188,126618370,2017-01-13,25388386,Aurore,"Lidia is a really nice person who makes everything to make you enjoy your stay at her palce.The apartment is located less than 5min by walking to the train station."
242188,132010277,2017-02-15,40926660,Jock,I was in Stockholm for a conference and some sightseeing and Lidia's place was perfect for this.  Lidia was a fantastic host and communication was excellent. 
242188,132461648,2017-02-18,7547791,Alec,"Lidia's place is a lovely apartment located in the quiet area and no far the lots of transportation.and the place looks exactly what the picture s show. Gusts have have own chill area upstairs And Lidia is a very lady. She waited for me downstairs when I arrived(sorry that I was a little late for the time that I should. I hope that I didn't keep she waiting for too long). I will recommend her place to everyone visiting Stockholm"
242188,136768081,2017-03-12,24208611,Ananya,"Clean, quiet place in close to public transport, making it easy to go hust about anywhere. Lidia also explained the train system, places to see and all, very comprehensively. The room was cozy and tidy, and the common room had lots of couches etc, for relaxing. Definitely recommended "
242188,137897390,2017-03-18,13854911,David,Comfortable home in a great location/neighborhood. Lidia was so helpful with logistics too.
242188,140351105,2017-03-29,113268267,Eric,Lidia was incredibly helpful in my trip to Stockholm. She gave clear instructions from the airport and even waited up very late for me. She gave great suggestions on the sights to see. She was incredibly accommodating and couldn't recommend her place enough.
242188,141161725,2017-04-02,41442673,Giulia,"I want to thank Lidia, nice woman always kind and ready to give you all suggestions and information you need.lidia's place is connected to central station by train (only one stop) and by metro as well (by metro you can reach all Stockholm areas) The apartment is near the metro stations too. If you love to walk you can also reach by feet the old city center and from there you can walk towards other districts.Lidia offers you a cup of coffe or a cup of tea in the morning and she always greets you with a smile!Recommended.Giulia"
242188,141686358,2017-04-04,122932515,Luyan,"Lidia's flat is very clean and cozy, one station to Central or 15~20 minutes waking to old town. Thus convenient to go anywhere.Lidia is a very nice lady. She offered me coffee or tea when I was home, gave me valuable recommendations on the places worth to see and marked for me on the map. I have had a very pleasant 3-day stay in Stockholm thanks to her kind help. I would stay here again given any chance and recommend her flat to others."
242188,143119344,2017-04-10,40475973,Alecia,"Great place, close to public transit and has everything you need to make your stay in Stockholm one to remember "
242188,143747987,2017-04-13,123658524,Emmanuel,What a lovely woman. Lidia was a great host. From the moment I landed in Sweden she advised me on the best places to visit and how to get about the city. The house was clean and tidy and Lidia offered herself to support in any way she could. I would highly recommend her apartment as it is very close to the city center but also very close to the bars and restaurants. A perfect place to be hosted.
242188,146084900,2017-04-21,61382486,Brennan,"Lidia is absolutely incredible - the sweetest and most helpful person ever! I truly love my stay at her place! The bed is comfy. The room is adequate. And the bathroom is clean! Lidia also spent a good 30 minutes with me giving me suggestions of places to go and planning he route since I only had one day in Stockholm! She also helped me with a train ticket by calling SJ and having them send it to me electronically! She cares about her guests and helps them in any way she can!Always offered tea and coffee, and even made me breakfast in the morning!!All in all, stay with Lidia. You won't regret it!!The place is also central. Easy to get anywhere in Stockholm from her place!"
242188,147309210,2017-04-26,21828208,Isabella,Lidia is a really kind person and a very helpful host! Follow her suggestions to discover Stockholm
242188,149572889,2017-05-05,21557153,Ben,"Lidia is the best host you could ask for - she greeted me at the door on my arrival, gave clear and reasonable rules for the shared apartment, and even helped me figure out travel arrangements for my departure. The apartment is clean and cozy, and I really enjoyed my stay!"
242188,150099719,2017-05-07,39334755,Lisa,"Lidia is a very kind and helpful host.Her flat is very charming and clean.I would recommend her highly."
242188,153224186,2017-05-20,14558253,Branislav,Bad location and Li was a very bad and unpleasant host. 
242188,154206328,2017-05-23,83072395,Sacha,"Awesome place , great location she was very helpful with getting around . Nice strong shower. Would definitely stay again ."
242188,156999770,2017-06-02,77095725,Maria,"The room and washroom were both very clean and the location was absolutely central, plus Lidia was a fantastic host always willing to help. I had a great time here and would definitely recommend Lidia's place!"
242188,158684007,2017-06-08,12959067,Kasey,I had a great stay here and would definitely recommend it. Everything is exactly as described and seen in the pictures. Lidia is wonderful and incredibly helpful. She gave me excellent directions for arriving from the airport (including different options) and great recommendations for my stay in Stockholm. The room and common areas were very clean. I had a very enjoyable stay at Lidia's and would definitely stay there again should I find myself back in Stockholm. 
242188,160420600,2017-06-14,104738381,Monique,"The accomodation was just like it was depocted in the pictures. Basic but very clean, confrtable and eveything you could need. Li is so helpful with maps and advice. Such a great base to explore the city. "
242188,161463251,2017-06-18,118316460,Nataly,Lidia is very kind and gave me a lot tips about what to do in Stockholm. She provided me with a map and a lot information material about the city. She also sended a detailed description how to get to her appartement.
242188,162974467,2017-06-23,41269104,Mary,Li is great! Helped me with suggestions of stuff to do and navigating around Stockholm. Her place was just what I was looking for. It's down a side street so fairly quiet but also right by a very fun neighborhood and near a couple metro stops. Would highly recommend!
242188,165524380,2017-07-01,126378133,Mike,"Nice, quiet location and Lidia was extremely helpful. Thank you Lidia!"
242188,166269383,2017-07-03,49573165,Corey,I had a great experience at Li's home. I can understand why she is a superhost. She let me know on on my way in that the commuter train was out of service and gave me an alternative route to get to her home. She also went over places for me to go in Stockholm. The room of course was in great condition and in a quiet neighborhood. I had the privilege of sitting down and talking with Li and a family member during my stay which just added to an already memorable experience in Stockholm. Would definitely recommend Li's home to anyone travelling to Stockholm.
242188,169689407,2017-07-13,9677457,Jacqueline,"I cannot recommend Li's place enough. The location is fantastic, in a quiet residential neighborhood but walkable to public transit and many other neighborhood gems. The bed is very comfortable, and the accommodations are perfect for a solo traveler exploring the city. When I arrived, Lidia had a full Swedish breakfast waiting, which was a lovely surprise. She also has a common room upstairs for her AirBnB guests fully equipped with a small fridge and coffee maker. Lidia has copious recommendations for things to do in Stockholm, and was lovely to chat with after a full day of exploring. She is so knowledgable and helpful- it was really like staying with a welcoming family friend and less like a stranger. I'll definitely stay with her again when I make it back to Stockholm!"
242188,172221482,2017-07-20,91524854,Victoria,"Li's place is well worth a visit. The apartment is centrally located with a whole floor dedicated to the Air BnB guests. As a host, Li takes the time to make sure the guests have what they need and know where to go to get the most out of their stay in Stockholm. Apart from this she also is a nice and outgoing lady, which makes her a very pleasant host. "
242188,174267316,2017-07-25,59191651,Nico,"Li was a fantastic host. She gave me very useful tips on where to go upon arrival. We were having coffee and cale while explaining the map of Stockholm. If I ever go back to Stockholm, I will definitely stay at Li's place! "
242188,179953345,2017-08-09,107790793,Cindy,Wonderful host. Great location. Just minutes from both commuter train and subway. Nice sitting room for guests.
242188,181691989,2017-08-13,44315437,Karen,"Li is an excellent host, I received a lot of Stockholm sightseeing info from her. And she shows her caring through out my stay which made me felt like home. Her house is cozy and warm, the place can make you easily relax after a whole day travel."
242188,185351984,2017-08-21,2416994,Kate,"You can already see from the listing li's apartment is comfortable, affordable and central. It is also very homely. I was exhausted when I arrived after a work trip and as soon as I got there, checked in, lay on my bed - I feel into the best sleep I'd had in Scandanavia. Much better sleep than a hotel. Her place just had that safe home feel. Li was very helpful with directing me anywhere I needed to go in Stockholm. Thankyou Li!"
242188,187479553,2017-08-27,91299756,Guy,Li is a great host. A very nice lady. Gave me useful information regarding sightseeing and transportation. Nice location.
242188,193838588,2017-09-15,15150273,Jenny,Li was an excellent host- very nice and helpful. Great location next to train station- super easy to get around. Highly recommend!
242188,195389440,2017-09-19,16711530,Chad,"Li's accommodations were clean, quiet, and conveniently located. The rooms were located upstairs, which she uses as a separate area for anybody staying there. This was nice as it created a common room space and it allowed for a separate space for the guests and the host. She also gave me a nice rundown of things to do in Stockholm when I first arrived and had suggestions whenever I needed them."
242188,196116396,2017-09-22,1795053,Grant,"Li's flat has a wonderfully central location in Stockholm. The room was clean and comfortable, and Li did a great job of making me feel welcome and orienting me to the city."
242188,198337896,2017-09-29,121999109,Ryan,"Lidia is very nice lady. She marked the places where are valuable to go for me, and gave me so many advices. The place is very convenient. It is so easy to get there by following her guiding. I will recommend who plan to go to Stockholm to stay at her place."
242188,199588621,2017-10-02,117234965,Erica,Li is warm and friendly lady. when first arrived she showed me all the places of interests. There's lock to the room. Location is both accessible to metro and train. Highly  recommended
242188,202196222,2017-10-10,84354927,Lee,Great place to stay in Stockholm.  Good location and not far from old town. Excellent host and very hospitable. Highly recommend
242188,203407447,2017-10-15,150619370,Erik,"Li was an amazing host! She provided me with so much information on transportation, museums, sights to see and things to do in Stockholm. The bed was super comfy and clean. Staying at her was place was very pleasant. It is centrally located and easy to get around. Highly recommend for anyone looking to stay in Stockholm."
242188,205121478,2017-10-21,46948424,Valentina,"My stay at Li's apartment was perfect. The hospitality was great and she suggested me many place to visit.. the room was cosy and clean and the apartment was very comfortable in the center. If I visit Stockholm again, I would depenetely Come back here. Thank you Li :)"
242188,207849303,2017-10-30,8946727,Andrei,"I had a wonderful experience staying with Li! She has a beautiful home in an excellent location. Upon my arrival Li greeted me with a warm cup of tea and a map of Stockholm where she gave me an overview of places to visit and see. The room was just as advertised: clean, warm, spacious (I'm from NY, everything seems big) and a solid WiFi signal. I'd definitely stay with Li again if I travel to Stockholm."
242188,208406880,2017-11-01,1662492,Shane,Really responsive and helpful host. Room had a great view and the place was quiet. The location was so convenient that I walked most days to the rest of the city.
242188,209504097,2017-11-05,401404,Marcus,"Li is offering a comfortable and convenient place in her flat on the 5th floor with a view. Li stays on the lower floor and the top floor is for guests. The place is very convenient with clean bathroom and shower, own fridge, tea and coffee, and is very clean in general. Li is very friendly and flexible on checkin and arrival times.  Just 10 minutes walk to the subway, and lots of restaurants close by. I will come back for sure."
242188,214563845,2017-11-26,1759290,Gabrielle,"Thanks Li for the local knowledge and a very central, safe place for me to stay in Stockholm (as a single female traveler)"
242188,215374127,2017-11-29,90177859,Ce,"Li's place is definitely a gem in Stockholm. It is in the central location, with convenient transportation to every place of interest. The room is lovely and clean with everything you need for a short trip.  Li is a super good host, who would recommend your trip carefully and patiently. She also lent an umbrella and an adapter to me. I would recommend it to every traveller if you plan to visit Stockholm."
242188,217014760,2017-12-07,155121944,Julia,Li is really accommodating and knowledgeable. I recommend staying with her if it's your first trip or your 80th trip to Stockholm.
242188,217423899,2017-12-09,159179023,John,Sentralt. Rent. Fantastisk vertinne.
242188,218822902,2017-12-15,150025086,Norman,Very friendly and helpful host. Good tips for public transportation and sightseeing.
242188,219648422,2017-12-18,43438014,Alex,Linda is such a lovely person. She provided me with amazing tips for the city and I followed her guide to the letter. The location was great and it was everything as expected. Such a great time.
242188,234270350,2018-02-12,53669408,Lillian LJ,"Li, a very considerate and helpful host, she offered me lots of information about the public transportation, and the city attractions upon my arrival, I have deeply appreciated all she had done for me. The location of her house is very convenient to catch a bus to the city, also the train station is just few minutes walking distance from her house, pretty easy to get to the Stockholm airport (ARN). Love to stay there again....."
242188,236433101,2018-02-19,94190128,Jillian,The stay at Li's was very pleasant. Everything was as expected and clean. Li was very helpful and have me a map upon my arrival and recommended things to do and how to get around. Overall a great stay.
242188,240148675,2018-03-04,27051227,Sara,"Great  hospitality. The home is beautiful and comfortable, in a quiet neighborhood. It is in a great location. Stockholm is very easy to get around from this space.  I would highly recommend it!"
242188,245403300,2018-03-22,74706263,Chih-Chin April,Li is so sweet and helpful.  Her place is at an excellent location next to the train station.  I had a wonderful time staying at her apartment.
242188,247349876,2018-03-28,174434852,Rick,"Li is VERY knowledgeable about the city that she lives in. She gave me advice on trains and buses, and she also had about 5 map/schedules/museums/etc in English for me to use while I was there. It was a great help. She offered me tea and discussed a lot of options I had while I was there. She is a great resource.Where I stayed was upstairs and it was all mine. There are 2 rooms that she rents out, but I was the only one at that time. There was a TV, tea kettle, fridge, and I think a microwave in the living room area that was up there. Very spacey."
242188,247916061,2018-03-30,38469926,Oliver,"Linda is lovely and her place was nice. A little tricky to find, although she gave good instructions. And whilst Stockholm has terrific public transport, you're not quite in the heart of it all."
242188,253390923,2018-04-14,20094850,Ahsan,"Li's place was as advertised. The bed in the single room was super comfortable. The location is terrific...close to multiple transit options, especially the train station from the airport. You can easily walk to Gamla Stan and Slussen. Most importantly, Li herself is a terrific host. She is extremely informative and pleasant to communicate with. She can give you a great lay of the land."
242188,261835739,2018-05-07,14948852,Maxime,"Had a wonderful stay at Li's. She's a very kind, helpful and charming person. Great location, close to everything in Stockholm. Everything was clean. Highly recommended."
242188,268264369,2018-05-24,29505520,Charles,all good
242188,276545968,2018-06-14,96613368,Shannen,Li is a nice host with great hospitality. Cozy place to stay and convenient to travel around.
242188,281685326,2018-06-25,186764549,Hatim,Li has been warm and welcoming. Her hospitality deserves a special mention.  She can and does offer valuable suggessions in order to make ones trip eventful.
242188,282314530,2018-06-27,74296857,Echa,"Li's place is very comfortable. Good bed, close to all public transport and direct access from/to Arlanda. Li herself is genuinely very helpful and attentive. She did welcome me at check in, gave me lot of useful tips, and responded quickly to all my questions. Recommended place and host. Will stay again whenever I visit Stockholm. Thanks for everything, Li."
242188,284205596,2018-07-01,152611851,Mariah,"Li was great! So friendly and helpful. The place was cozy and very clean. I felt so at home for being so far away. Her place is located very close to everything you need, while being in a quieter part of town for a nice break at the end of the day."
242188,289927505,2018-07-13,26478839,Eric,Li was very friendly and very helpful with any questions I had. The room was comfortable and is perfectly located in a very central location.
242188,293295731,2018-07-20,32544205,Andreea,"Wonderful, kind lady, who will give you detailed instructions on how to save money and not get lost in Stockholm. The room was spacious, modern, and sparkling clean. There is a very well organized area with all you need for breakfast and you can also use the kitchen. Highly recommend. "
242188,304240384,2018-08-09,3929,Jaime,Great location and hospitality from a caring host.
242188,307476725,2018-08-14,90769214,Renee,"Great location and host! Definitely would recommend it!"
242188,308358499,2018-08-16,153296160,Jana,near of public transport 
242188,315141036,2018-08-28,22944766,Laura,"Li is a lovely host, as a solo female traveler I felt safe at all times at her place. It is in a nice area, close to public transport and very quiet at night (great for sleeping). There is a fridge and microwave to heat up any food you need, plus tea and coffee. The bathroom was very clean and great pressure in the shower, always nice to warm up after a long day exploring. Li was fantastic as a host and gave great tips for traveling around and what to see. Check in was a breeze, my flight got in at midnight, as it was delayed. Li was so kind and stayed up until 2 am giving me helpful directions from the airport to her place and getting me settled into her apartment. She went above and beyond that night and I felt so safe knowing that in a foreign city she was there to help me even though I arrived so late. She also let me leave my bags at her place on the final day (I had a night flight) so I could finish my time in Stockholm without having to drag around my luggage. I highly recommend this Airbnb and Li!"
242188,346630295,2018-11-09,172657,Krishna,"Very cozy apartment with plenty of space in the private room and a nice living room just outside. A clean spacious bathroom as well. Apartment is located very close to bus, subway, and commuter rail, very convenient to and from Arlanda airport.Li is very hospitable and friendly and was very helpful at pointing out the major attractions, ways to get around, and pro tips for those new to Stockholm."
242188,351013687,2018-11-21,2370659,Aimee,Li was an incredibly warm and welcoming host. She met me with a bunch of city maps and gave me an overview of the city and which museums to prioritize. Her hospitality made this a great experience!
242188,352411714,2018-11-25,20505608,Charlotte,"I had a lovely stay at Li's. She is super nice, helpful and welcoming and has a lot of cute attentions for her guests (like a tea when you arrive and a great explanation of the map and the city). I loved discussing with Li and she helped me with many things while I was there travelling alone (advice about visits, transport...). I felt like home  !The place is super confortable and close to the city center. I highly recommend this place :) :)"
242188,361738903,2018-12-24,230293590,Rod,"Li's place is very cozy and warm, just perfect for coming home to after a long day of seeing sights and experiencing the lovely city of Stockholm :)"
242188,404006171,2019-01-22,171809554,Christopher,Great place with an accurate description.
