id_alojamiento,nombre,id_anfitrion,nombre_anfitrion,barrio,latitud,longitud,tipo_alojamiento,precio,minimo_noches,disponibilidad_365
16142460,Comfortable & cosy,105330509,Ida,Sdermalms,59.31044,18.06102,Entire home/apt,1265,2,0
16146458,Fresh room in apartment close to the city center,105366837,Alex,Enskede-rsta-Vantrs,59.29311,18.04667,Private room,451,1,211
16150517,Sodermalm modern home with big terrace,12602504,Andy,Sdermalms,59.31513,18.0587,Entire home/apt,1864,1,75
16153390,Light & cozy stay close to nature and city center!,105426202,Julia,Enskede-rsta-Vantrs,59.29633,18.04525,Entire home/apt,500,3,57
16183940,"Very bright flat, perfect for a couple or friends",80779771,Mathias,Hgersten-Liljeholmens,59.30692,18.00535,Entire home/apt,696,2,0
16186118,"Apartment close to south city center, 15 min",77571305,Gustavo,Farsta,59.26536,18.07798,Entire home/apt,392,1,3
16192899,Cozy studio apartment,49197912,Dena,Sdermalms,59.31387,18.05909,Entire home/apt,618,1,0
16229275,Cosy pink big room 18min from Central City,105949684,Inkan,Spnga-Tensta,59.3918,17.90644,Private room,304,2,0
16255341,Light and cozy central penthouse,106290826,Alden,Norrmalms,59.34537,18.04252,Entire home/apt,1305,2,152
16265680,City puls,96763162,Romeo,Norrmalms,59.33802,18.05713,Entire home/apt,2099,1,363
16279908,15 min from central station and Friends arena,23541339,Christian,Bromma,59.33649,17.95284,Entire home/apt,1148,2,17
16281414,Perfect apartment for couples,106343010,Fredrik,Hgersten-Liljeholmens,59.29257,17.97253,Entire home/apt,451,3,4
16285601,Perfect three room apartment in Hornstull,29687427,Tomas,Sdermalms,59.31938,18.03051,Entire home/apt,1305,2,0
16322150,Cozy studio in the centre of city,5113690,Fredrik,Sdermalms,59.31719,18.05686,Entire home/apt,422,30,78
16345747,Cozy apartment close to Globen,107027267,Oscar,Enskede-rsta-Vantrs,59.29453,18.07557,Entire home/apt,598,14,358
16350192,Nice flat in a perfect trendy location,107027736,Andrew,Sdermalms,59.31095,18.07183,Entire home/apt,1001,2,0
16356160,New apartment in Stockholm- Kista,107108366,Adriana,Rinkeby-Tensta,59.41682,17.90937,Entire home/apt,902,1,80
16370366,"Lovely apartment, close to the City!",9589071,Suz,Enskede-rsta-Vantrs,59.26641,18.04067,Private room,255,2,363
16397964,Central cozy apartment with amazing view,12580821,Chanti,Kungsholmens,59.32716,18.02106,Entire home/apt,696,2,0
16399289,Beautiful apartment in central Stockholm,107436444,Arthur,Sdermalms,59.31929,18.03389,Entire home/apt,1305,4,48
16426006,2-bedroom apartment close to city & nature reserve,107684212,Klara,Skarpncks,59.2663,18.13421,Entire home/apt,716,2,29
16431860,Cozy flat in Vasastan!,68697316,Emmy,Norrmalms,59.34753,18.0513,Entire home/apt,647,1,14
16435709,In the heart of old town,78393845,Sofi,Sdermalms,59.32351,18.07259,Entire home/apt,951,1,344
16437808,Cosy stay close to Metro and Nature.,5426620,Bo,Skarpncks,59.27674,18.13453,Private room,294,3,1
16439007,Modern apartment with balcony and rooftop terrace!,13689295,Danielle,Sdermalms,59.31171,18.10555,Entire home/apt,598,4,0
16484733,Exclusive in historical Old Town,6829103,Markus,Sdermalms,59.32551,18.07169,Entire home/apt,1687,2,0
16486047,Modern room with perfect location in Stockholm,42605859,Sofia,Norrmalms,59.34188,18.05254,Private room,647,1,1
16488924,Middle of Old Town,78393845,Sofi,Sdermalms,59.32268,18.07067,Entire home/apt,696,1,241
16496344,"Serene home, 18 minutes from Stockholm Center.",108347983,Andy,Enskede-rsta-Vantrs,59.26193,18.04289,Entire home/apt,687,4,0
16504519,Giant 4 BDR Penthouse Lifestyle Loft in Old Town,43785017,Fredrik,Sdermalms,59.32188,18.07325,Entire home/apt,1942,1,294
16504836,Globe/Tele2arena Events; The perfect stay!,108326976,Ylva,Enskede-rsta-Vantrs,59.29039,18.07287,Private room,647,1,145
16528357,Cosy and charming room for a perfect stay in SOFO,108708553,Cecilia & Ove,Sdermalms,59.31555,18.07316,Private room,432,3,39
16562713,Central studio,53601466,Nils,stermalms,59.33983,18.08835,Entire home/apt,893,3,0
16599422,"Cosy apartment in the heart of Sofo, Stockholm",109478897,Caroline Och Carl,Sdermalms,59.31446,18.08146,Entire home/apt,1197,3,142
16630682,Light Rooftop Apartment in city center,109467648,Gracia,Norrmalms,59.34343,18.02796,Entire home/apt,1305,3,5
16654904,Cosy and Clean Apartment in the heart of Stockholm,74258392,Gabbi,Norrmalms,59.34119,18.04019,Entire home/apt,1001,3,1
16657363,Barbaras place,24034359,Helena,Norrmalms,59.3461,18.05619,Private room,520,2,31
16686066,Modern apt. - close to Central Stn.,18158426,Chanel,Norrmalms,59.33466,18.05173,Entire home/apt,1265,5,71
16712348,"Beautiful..! 2 Level House, 200m from the water.",110746279,Martin,Bromma,59.3409,17.96402,Entire home/apt,1697,2,347
16714619,Right in the heart of popular SOFO,5772146,Lina,Sdermalms,59.3121,18.07638,Entire home/apt,1805,3,9
16733540,Cozy apartment close to the city,62964017,Maja,Farsta,59.25692,18.07835,Entire home/apt,500,1,0
16744602,Stay in the city,12084559,Rina,Norrmalms,59.33874,18.06062,Entire home/apt,1805,1,339
16782674,Quiet Relaxing Room!,111481874,Nayla,Rinkeby-Tensta,59.38828,17.92831,Private room,304,1,254
16802149,Design villa with sauna and swimming pool,1750667,Jakob,Hgersten-Liljeholmens,59.29553,17.99384,Entire home/apt,1805,5,122
16808370,Room at Gullmarsplan Tele2 Globen,94862025,Amel,Enskede-rsta-Vantrs,59.29804,18.0818,Private room,638,1,0
16809415,1 bed apartment (55 square meters),45965941,Tadious,Enskede-rsta-Vantrs,59.28845,18.09515,Entire home/apt,304,1,0
16837456,Premium Stockholm City 2 room apartment!,78598934,Robert,stermalms,59.35563,18.09858,Entire home/apt,490,2,0
16837838,Great apartment in Stockholm City,6192702,Susanna,stermalms,59.34681,18.09975,Entire home/apt,853,1,311
16841398,Bright 3 bedrooms apartment 125 m2,15168892,Babak,Norrmalms,59.34053,18.05066,Entire home/apt,2295,4,0
16855800,New studio  - like a hotel room with a kitchen,49383117,Anna,Enskede-rsta-Vantrs,59.28134,18.04961,Entire home/apt,412,4,91
16918638,Nice and trendy apartement close to Odenplan,61955837,Malena,Norrmalms,59.34865,18.05663,Private room,932,1,1
16921924,Peaceful bed and breakfast on Stora Essingen,59319357,Betty,Kungsholmens,59.32485,17.99244,Private room,265,2,79
16941896,Scandi apartment with balcony close to metro,16811146,Oscar,stermalms,59.34489,18.08229,Entire home/apt,971,2,99
16945213,(Phone number hidden by Airbnb),6172233,Stefan,Enskede-rsta-Vantrs,59.26081,18.04018,Private room,353,28,27
16953583,Modern apartment by the sea in Stockholm city!,113378729,Anna,Kungsholmens,59.33974,18.00816,Entire home/apt,804,5,0
16978448,Parkview pearl of the south,113622052,Ric,Sdermalms,59.31593,18.08882,Entire home/apt,853,6,0
16985253,Lovely house 9 minutes from the Old Town!,4563569,Eva,Skarpncks,59.28481,18.10333,Entire home/apt,1746,7,58
16991614,"Appartement spacieux Vasastan, Stockholm",113768318,Marie-Louise,Norrmalms,59.34606,18.04561,Entire home/apt,1197,2,0
16997859,Cozy apartment near city center and nature,59205163,Nicole,Farsta,59.26367,18.0796,Entire home/apt,539,2,354
17005675,Elegant apartment in Sofo,6163944,Kristoffer,Sdermalms,59.31554,18.07544,Entire home/apt,696,3,0
17006375,3 room and kitchen close to inner city,70942841,Appartement I Bromma,Bromma,59.33231,17.94621,Entire home/apt,902,3,140
17033659,Spacious (living)room with sleep area and balcony!,114073758,Magnus,Farsta,59.25638,18.08214,Private room,402,2,68
17044365,Your own apartment in Stockholm City!,42047789,Annika,Kungsholmens,59.33003,18.04042,Entire home/apt,1010,4,17
17116262,Lilla Essingen Deluxe,114975562,Alexander,Kungsholmens,59.32561,18.00647,Entire home/apt,1001,2,0
17178760,"Fresch, well planned with balcony",115595760,Sofia,Hgersten-Liljeholmens,59.29624,18.01504,Entire home/apt,598,2,0
17195729,A tastefully decorated 2 room apartment.,115462326,Nina,Enskede-rsta-Vantrs,59.29683,18.05794,Entire home/apt,755,3,78
17216679,Room in spacious apartment,83446759,Erika,Hgersten-Liljeholmens,59.30884,18.01342,Private room,696,2,0
17229248,Best Price and Central located Hotel in Stockholm,116044429,Guven,Norrmalms,59.33711,18.05276,Private room,716,1,4
17234485,Cozy apartment in central Stockholm,17467493,Paulina,Kungsholmens,59.33394,18.00159,Entire home/apt,549,2,0
17236206,Calm and beautiful room in Gamla stan / Old town,116105546,Michael,Sdermalms,59.32274,18.07302,Private room,402,3,50
17282454,"Nice room in big apartment, Stockholm City centre",30786360,David,Norrmalms,59.34474,18.04521,Private room,696,1,272
17327008,Cosy apartment in Stockholm city center,6679461,Josefin,Kungsholmens,59.33917,18.01415,Entire home/apt,677,30,0
17330236,Cosy Creative,117004684,Tuija,Bromma,59.33842,17.98447,Entire home/apt,598,3,12
17336197,Small studio with a lovely seaview,60767917,Johanna,Sdermalms,59.31563,18.03363,Entire home/apt,667,5,208
17359495,Private apartment near city,64039743,Tom,Kungsholmens,59.33011,18.02769,Entire home/apt,706,3,3
17375089,"Spectacular, spacious apartment in Pianofabriken",5133355,Malin,Hgersten-Liljeholmens,59.29785,18.0009,Entire home/apt,1305,3,147
17398145,Luxurious new flat in Stockholm,14503791,Sara,stermalms,59.35786,18.08935,Entire home/apt,804,5,0
17427215,"15 min city, WIFI, bus Arlanda airport 7 min",117890263,Helena,Hgersten-Liljeholmens,59.31813,18.00569,Private room,363,2,338
17457981,Nice house close to communication and nature,118204764,Kristian,lvsj,59.27629,17.99563,Entire home/apt,2109,5,0
17489153,Cozy accommodation in central Stockholm,118490597,Hans,Sdermalms,59.30717,18.07697,Private room,432,2,65
17504147,Spacios apartment close to city and green area,118513722,Jennie,Enskede-rsta-Vantrs,59.27353,18.02301,Entire home/apt,1157,3,0
17506567,Bright 1 bedroom apartment city center Kungsholmen,29697741,Paulina,Kungsholmens,59.33499,18.03143,Entire home/apt,1099,1,0
17526839,Cozy apartment near everything,118843875,Amanda,Bromma,59.35828,17.94881,Entire home/apt,402,2,0
17539073,"Nice private room with double bed, close to city",110918589,Tina,Spnga-Tensta,59.38086,17.91372,Private room,275,2,26
17553993,Modern apartment right in Stockholm city center,119124250,Anneli,Norrmalms,59.3365,18.06371,Entire home/apt,2501,2,123
17555369,Beautiful house with garden 10 min to city,97105263,Anders,Skarpncks,59.28331,18.10369,Entire home/apt,2491,2,0
17569296,Cozy and creative studio,8252168,Susette,stermalms,59.34654,18.07279,Entire home/apt,863,1,0
17599891,Luxury 40m2 apartment in the heart of SOFO,92965359,Sebastian,Sdermalms,59.31372,18.09035,Entire home/apt,1099,3,0
17601470,"Cozy bedroom + kitchen, near to bus, metro & city",119618407,Elisa,Rinkeby-Tensta,59.38771,17.92986,Private room,304,1,331
17605249,Stylish room w private bathroom & breakfast,5867247,Hanna,Norrmalms,59.3402,18.06445,Private room,804,2,26
17674271,Beautiful 2 room apartment close to city center,107873900,Hugo,Hgersten-Liljeholmens,59.30289,18.01397,Entire home/apt,1001,5,0
17698855,"Cosy 4 bedroom apartment in Vasastan, Stockholm",116062747,Antonella,Norrmalms,59.34349,18.03072,Entire home/apt,1599,3,0
17700777,Sandsborg Guest House City close Premium Room,65225221,Eva,Enskede-rsta-Vantrs,59.28573,18.09139,Private room,520,7,75
17714068,Cozy apartment in city center,57428292,Thibault,stermalms,59.34823,18.0647,Entire home/apt,549,5,0
17719406,Dream location in the middle of Sofo,120801720,Annica,Sdermalms,59.31387,18.08675,Entire home/apt,1099,2,49
17720759,Cosy place with balcony - 5 minutes to Metro!,42656691,Anna,Enskede-rsta-Vantrs,59.25993,18.04916,Entire home/apt,353,1,0
17730776,"Bright, quiet, spacious, 5 min to Central Station",86048210,Ivo,Kungsholmens,59.33304,18.04539,Private room,490,30,314
17732938,Room in Stockholm,120923897,Gusten,Hgersten-Liljeholmens,59.30699,18.00304,Private room,500,1,0
17739892,Central location close to the water,83046224,Hampus,stermalms,59.33211,18.08625,Entire home/apt,1197,1,84
17742573,Beautiful appartment in great location,16140991,Erika,Enskede-rsta-Vantrs,59.29372,18.07621,Entire home/apt,991,2,60
17746456,2 floor villa close to city - quiet neighbourhood,121066315,Per,Bromma,59.33583,17.97366,Entire home/apt,1354,2,0
17756288,Central bright studio in calm area nearby SoFo,7737764,Edwin,Sdermalms,59.31079,18.06703,Entire home/apt,745,2,8
17770456,Central etta vid havet,91044311,Kajsa,Sdermalms,59.30941,18.10269,Private room,324,2,110
17775938,"Bright, quiet, 5 min to Central Station",86048210,Ivo,Kungsholmens,59.33171,18.04694,Private room,402,30,311
17786445,"Townhouse, near metro and nature",9764807,Jens,Rinkeby-Tensta,59.40485,17.92865,Entire home/apt,1001,2,0
17790089,Private bedroom in Stockholm,89550259,Christian,Enskede-rsta-Vantrs,59.28454,18.04201,Private room,275,2,0
17791429,"Bright, comfortable apartment, 10 min to sthlm C",4931545,Vanessa,Hgersten-Liljeholmens,59.30481,18.01047,Entire home/apt,520,4,0
17793245,"Nice small apartment, own entrance.",8843068,Mihail,Rinkeby-Tensta,59.4058,17.93948,Entire home/apt,520,4,335
17794113,"Stockholm - Cosy place near forest, lakes & City!",35580444,Joakim,Skarpncks,59.27543,18.13795,Entire home/apt,647,2,0
17816981,Enjoy the historical surroundings in Gamla Stan!,3242909,Christina,Sdermalms,59.32281,18.06945,Entire home/apt,3404,5,73
17821459,Bright beautiful apartment on Stora Essingen,121839893,Wiveca,Kungsholmens,59.32111,17.99104,Entire home/apt,638,2,0
17826486,Studio apartment in central Stockholm,121889856,Mattias,Sdermalms,59.3155,18.05476,Entire home/apt,745,5,132
17827003,Warm big room with working place.,49727779,Nils,Hgersten-Liljeholmens,59.31004,17.99475,Private room,226,1,343
17836042,Modern attic apartment in SoFo!,23031113,Johanna,Sdermalms,59.31151,18.0792,Entire home/apt,1305,3,45
17870989,Spacious bedroom in Stockholm with balcony!,84764325,Janusz,Hgersten-Liljeholmens,59.30828,18.02757,Private room,696,1,337
17895780,Wonderful house!,31680962,Henry,Skarpncks,59.28353,18.09962,Entire home/apt,1746,3,0
17903083,Modern apartment in the heart of Vasastan,36425633,Philip,Norrmalms,59.34249,18.02891,Entire home/apt,1305,6,0
17916548,UNIQUE Old Town,98254434,Robert O Yasmin,Sdermalms,59.32658,18.07355,Entire home/apt,2501,2,288
17930275,Rum i Farsta Strand,122959030,Anastasiia,Farsta,59.2392,18.10017,Private room,304,1,0
17937221,cozy one-room apartment perfect for explorers,90313155,Peter,stermalms,59.34193,18.09312,Entire home/apt,677,2,90
17938747,"Modern 3-room apartment, large balcony",29950272,Alexander,Sdermalms,59.312,18.06152,Entire home/apt,1746,2,0
17941764,"Pleasant, quiet living! Easy trip to city/airport.",123082847,Miriam,Rinkeby-Tensta,59.40284,17.93833,Private room,196,1,0
17990452,Cosy apartment close to the city and the nature!,30918114,Isabelle,Hgersten-Liljeholmens,59.30475,18.00116,Entire home/apt,461,2,0
18000505,Own room in spacious apartment,123713883,Danuta,Hgersten-Liljeholmens,59.30474,17.97971,Private room,402,3,60
18002559,Exclusive open plan apartment. Premium location.,17495814,Stefan,stermalms,59.33564,18.08306,Private room,1599,4,344
18004529,Cosy city retreat with patio,51925004,Kris,Norrmalms,59.34492,18.05673,Entire home/apt,1216,2,219
18013986,Cozy and Light 2 Room Apartment,39901548,David,Kungsholmens,59.33091,18.02765,Entire home/apt,902,3,0
18047538,Royal Hunting Area Hjorthagen,124188850,Susanne,stermalms,59.35657,18.09996,Private room,500,1,0
18052233,Charming 2-room apartment. Close to inner city.,70942841,Appartement I Bromma,Bromma,59.33179,17.94612,Entire home/apt,804,2,137
18052789,Big cozy flat with a perfect location.,17379022,Angelica,Sdermalms,59.31466,18.05398,Private room,2148,1,119
18074561,Large modern flat within a minute from subway,121636282,Henrik,Hgersten-Liljeholmens,59.30398,17.98871,Entire home/apt,1246,4,0
18083184,"Modern, Stylish Apartment Central Located in Stockholm",92931871,Therese,Kungsholmens,59.33606,18.02801,Entire home/apt,5003,3,15
18155263,Big sunny flat in Central Stockholm,125198290,Isabella,stermalms,59.34551,18.10895,Entire home/apt,1305,2,4
18172996,2 bedroom close to nature and subway,27641698,Jenny,Bromma,59.34474,17.87931,Entire home/apt,490,1,0
18236067,Roomy artists apartment in central Stockholm,3194595,Agnes,Kungsholmens,59.33254,18.02827,Entire home/apt,912,3,0
18265599,Charming house in Stockholm,66569882,Charlotta,lvsj,59.28361,17.98494,Entire home/apt,1972,4,0
18290323,"Bohemic, Relaxed and Cozy apartment from 1947",64653395,Rebecca,Skarpncks,59.28894,18.11399,Entire home/apt,902,2,0
18297440,Fresh & cozy 2 room apt close to Sthlm City,126549716,Hedvig & Jonas,Hgersten-Liljeholmens,59.30867,17.994,Entire home/apt,951,2,4
18341878,Two floor apartment with nice view,6117145,Pia-Lotta,Sdermalms,59.31852,18.0321,Entire home/apt,1403,10,64
18358473,Small room in a cozy apartment 10min to City,1257445,Kevin,Bromma,59.36047,17.9672,Private room,520,1,58
18365928,Newly renovated apartment close to Metro and City,127157496,Likang,Farsta,59.26501,18.0857,Entire home/apt,922,1,202
18368350,Spacious Apartment in the Heart of Stockholm,127181495,August,stermalms,59.34041,18.08989,Private room,579,3,0
18369802,Nice and cosy room 15 min from Stockholm City,127192807,Cinthia Jenny,Hgersten-Liljeholmens,59.29174,17.97178,Private room,294,1,242
18385782,"New modern apartment, 15 min from Stockholm",119791756,Jonne,Skrholmens,59.28934,17.93969,Entire home/apt,902,5,0
18405925,Apartment on an island close to the city,107363100,Hanna,Sdermalms,59.31929,18.02305,Entire home/apt,598,5,0
18436557,2 bedroom close to nature and metro station,127794385,Alma,Hsselby-Vllingby,59.36624,17.86469,Entire home/apt,461,7,0
18442996,Scandinavian designed home in villa close to City,124569405,Cecilia,Enskede-rsta-Vantrs,59.29005,18.06246,Entire home/apt,1501,3,0
18466812,Two room apartment just by the water in the city..,16745728,Linda,Sdermalms,59.31588,18.03434,Entire home/apt,1001,2,0
18469860,Charming family apartment in beautiful area,15253384,Annelie,Enskede-rsta-Vantrs,59.28534,18.08633,Entire home/apt,853,3,122
18471841,Ideal appartment in trendy Hornstull,35775999,Erik,Sdermalms,59.31672,18.03321,Entire home/apt,902,5,242
18483215,2-room apartment located 10 min from city,62968700,Alexandra,Bromma,59.33779,17.97936,Entire home/apt,402,1,0
18484388,Cosy flat with relaxation as a theme,128235713,Helena,Skarpncks,59.29707,18.09717,Entire home/apt,844,3,0
18501030,Charming early 20th century family house & garden,128390178,Tomas,Spnga-Tensta,59.3817,17.88971,Entire home/apt,2197,4,67
18514991,"Beautiful and charming apt. 3 room, 69 m2",60517128,Helena,Sdermalms,59.31905,18.03689,Entire home/apt,1403,3,16
18527953,My home your home,42160356,Reynaldo,Hgersten-Liljeholmens,59.28751,17.9527,Private room,265,2,320
18539626,Private room with swimming pool,5022989,Jon & Charlotte,Kungsholmens,59.32761,18.03865,Private room,902,1,37
18559674,"Ewas place at Tantolunden, B&B included breakfast!",3825722,Ewa,Sdermalms,59.31238,18.03957,Private room,412,1,224
18566963,Clean and cozy apt. in green neighbourhood,31092852,Molly,Skarpncks,59.29061,18.10307,Entire home/apt,795,28,364
18579214,Central 1 bedroom apartment with the best view,128992003,Carl,Sdermalms,59.31127,18.07332,Entire home/apt,1089,3,0
18580730,"Top-rated, Lovely, Best Location in SOFO",3499495,Sophie,Sdermalms,59.30749,18.07797,Entire home/apt,902,2,0
18594903,"Room at Telefonplan, Stockholm City",129127241,Shahla,Hgersten-Liljeholmens,59.29983,18.00093,Private room,383,2,74
18598029,Shared Apartment,36284941,Fernando,Hsselby-Vllingby,59.36425,17.87335,Private room,147,1,0
18621820,"Stylish and super central, 65 Sq.m flat",129365804,Clara,Norrmalms,59.33599,18.05276,Entire home/apt,1393,3,50
18624647,2 bedroom apartment with a view: Grace,31783855,Residence,Sdermalms,59.32541,18.07311,Entire home/apt,2599,2,295
18624658,"High Ceiling, Open Space Flat in Gamla Stan",129379385,Gustaf,Sdermalms,59.32521,18.06931,Entire home/apt,1197,3,128
18630343,"Apartment on hilltop, close to nature and lake",129432403,Gustav,Skrholmens,59.29838,17.92913,Entire home/apt,804,3,0
18632093,Best of Stockholm: city and nature,92278079,Inga,Hgersten-Liljeholmens,59.30823,18.00139,Entire home/apt,1501,2,0
18648544,Newly renovated bright flat with sea view,6064572,Hanna,Skrholmens,59.28176,17.8762,Entire home/apt,647,2,0
18654841,"Your cozy city trip apartmt, near center and water",21529456,Arjan,Kungsholmens,59.33035,18.03867,Entire home/apt,775,2,7
18669695,Cozy apt. in central Stockholm!,54609488,Mathias,stermalms,59.34352,18.09815,Entire home/apt,1050,4,0
18706694,Superb Corporate Studio and Holiday Home! Room 2,20810499,Anupam,Rinkeby-Tensta,59.40046,17.93185,Entire home/apt,745,1,350
18725642,Studio apartment close to city center,130227897,Jonas,stermalms,59.34556,18.09435,Entire home/apt,647,2,0
18730307,Apartment near both the innercity and the greenery,116281341,Hedwig,stermalms,59.338,18.09768,Entire home/apt,775,2,0
18752200,Calm area and friendly host,122600291,Rebecca,Hsselby-Vllingby,59.35856,17.88455,Private room,206,3,27
18752456,Nice studio apartment in villa area,12474995,Karin,Enskede-rsta-Vantrs,59.27476,18.03115,Entire home/apt,500,2,2
18790820,Karlaplan - Best place and location in Stockholm!,130785339,Jonas,stermalms,59.33595,18.08968,Entire home/apt,4414,1,29
18797058,Cozy apartment in Vasastan Central Stockholm,7297493,Katarina,Norrmalms,59.34053,18.03205,Entire home/apt,657,2,89
18805919,Apartment in central Stockholm with panorama view,130918244,Anna,stermalms,59.34654,18.09958,Entire home/apt,1805,3,0
18817449,Bohemian studio apartment,35940210,Yasaman,Enskede-rsta-Vantrs,59.27945,18.07133,Entire home/apt,549,3,0
18846607,Central location,29512210,Stefan,Kungsholmens,59.32854,18.03597,Entire home/apt,951,3,21
18861813,Beautiful house with a lovely garden close to town,29427184,Roberto,Enskede-rsta-Vantrs,59.28987,18.06764,Entire home/apt,2903,3,81
18866597,Family flat close to nature and 20 min from city,131446177,Peter,Bromma,59.33771,17.98322,Entire home/apt,991,1,0
18892874,"Spacious living, 10 min walk from central station",82900486,Hannah,Kungsholmens,59.33095,18.0392,Entire home/apt,1099,4,0
18921879,Light and clean w great location in Vasastan,128946296,Rodie,Norrmalms,59.3486,18.06007,Entire home/apt,902,2,0
18931650,Enjoy Summer - in The Heart of Stockholm,54955361,Tina,Norrmalms,59.34035,18.06123,Entire home/apt,1677,2,99
18938160,A nice and cozy apartment in southern Stockholm,132022704,Amanda,Sdermalms,59.30977,18.06824,Entire home/apt,647,4,0
18947413,Dreamy pad overlooking Mosebacke Torg,4377347,Peter,Sdermalms,59.31816,18.07501,Entire home/apt,1452,3,353
18955489,Cozy flat in Swedish style close to city centre.,131545579,Kristin,Enskede-rsta-Vantrs,59.29441,18.06058,Entire home/apt,1148,2,0
18968521,Beautiful sunny house and garden near the city,11629697,Emanuel,Skarpncks,59.28028,18.11375,Entire home/apt,2266,4,40
18969478,"Designed, cozy apartment close to city and nature",6226337,Adrian,stermalms,59.35627,18.09875,Entire home/apt,716,3,9
18971965,"Mini apartment in old garden city, 15 min fr city",60636779,Sigrun Sissi,Enskede-rsta-Vantrs,59.28529,18.08475,Private room,598,2,0
18985107,"Light, Charming and Central apartment",132433869,Annika,stermalms,59.33874,18.08667,Entire home/apt,1246,1,76
19002026,Nice calm area minutes away from nightlife.,41846034,Angelica & Andreas,Kungsholmens,59.33399,18.00102,Entire home/apt,1001,2,229
19008574,Modern apartment in Hornstull,22455809,Stefan,Sdermalms,59.317,18.02941,Entire home/apt,706,20,0
19015211,"Cozy & peaceful with a view, near Old Town.",4986687,Anna,Sdermalms,59.30901,18.07125,Entire home/apt,902,2,0
19064998,Homey apartment in the best location,87492364,Lars,Sdermalms,59.31638,18.02867,Entire home/apt,795,2,153
19069828,Master bedroom in the most popular area of Sthlm,126400191,Rebin & Helya,Sdermalms,59.31477,18.07049,Private room,991,1,318
19071506,Scandinavian charm with city pulse,41469190,Hanna,Norrmalms,59.34274,18.03779,Entire home/apt,696,5,0
19081686,Nice studio apartment near the center,15959257,Olga,Enskede-rsta-Vantrs,59.27029,18.06278,Entire home/apt,490,2,0
19097404,"Modern, beautiful apartment with great comfort!",5265892,Matilde,Kungsholmens,59.33447,18.02969,Entire home/apt,598,20,0
19112564,Extraordinary design apt in the heart of SoFo,133545582,Rasmus,Sdermalms,59.31094,18.07627,Entire home/apt,2001,4,0
19118321,"Center Ideally Located, 2 person apartment",50931541,Hanna,stermalms,59.34015,18.08247,Entire home/apt,726,2,0
19126875,Charming Large Room-Balconies-Next to GlobenArena,520135,Mikael & Arja,Enskede-rsta-Vantrs,59.30019,18.07354,Private room,334,3,151
19130027,Perfect central apartment for 2 in Stockholm,61626244,Alexander,Kungsholmens,59.33318,18.01526,Entire home/apt,873,2,2
19136241,Stunning Penthouse Apt in trendy SoFo,3664938,Paul,Sdermalms,59.3122,18.07561,Entire home/apt,2854,3,325
19148857,Private studio in central Stockholm,133883616,Jenny,Kungsholmens,59.33774,18.02371,Entire home/apt,745,2,0
19151449,Cosy and social apartment with a spa-bathroom,101962256,Ricky,Bromma,59.33601,17.9426,Entire home/apt,1599,3,179
19153165,Bright apartment - great location,97076542,Louise,stermalms,59.33556,18.08654,Entire home/apt,1501,2,0
19157616,Charming Single room-Balconies-Next to GlobenArena,520135,Mikael & Arja,Enskede-rsta-Vantrs,59.29908,18.07861,Private room,353,3,140
19157832,Great location room in south center of town,19283433,Julia,Sdermalms,59.31351,18.06921,Private room,647,1,0
19165670,"Wonderful apartment in Stockholm, Old Town",134034552,nan,Sdermalms,59.32623,18.07026,Entire home/apt,1805,2,13
19186043,Beautiful 2-room apartment in central Stockholm,83860644,Isabella/Rasmus,Sdermalms,59.31703,18.05948,Entire home/apt,951,3,0
19188249,Beautiful apartment with garden.,129846437,Elin,Skarpncks,59.29763,18.09518,Entire home/apt,902,3,0
19195143,Charming studio apartment in Stockholm city,30841876,Premkumar,Norrmalms,59.34653,18.04494,Entire home/apt,647,3,0
19210533,"Modern room close to nature, 30min from center",117158316,Iryna &,Enskede-rsta-Vantrs,59.2624,18.02274,Private room,392,2,68
19232244,New Nordic style apartment,134647808,Martin,Sdermalms,59.31122,18.08153,Entire home/apt,1001,1,4
19243100,Cozy apartment in Stockholm with lots of sunshine,60441878,Evelina,Kungsholmens,59.33442,18.01694,Entire home/apt,647,3,0
19243849,Cozy & spacious place with sauna and own entrance,60869017,Hanna,Bromma,59.32621,17.96367,Entire home/apt,530,3,80
19245338,Stockholm city center,134748245,Paaro,Norrmalms,59.33707,18.0537,Entire home/apt,1354,3,0
19258142,Trivsam etta i Telefonplan 4 minuter till T-bana,35960522,Jens,Hgersten-Liljeholmens,59.301,17.99514,Entire home/apt,471,1,273
19267367,Cozy one bedroom apartment in central Stockholm.,134915047,My,stermalms,59.34778,18.10315,Entire home/apt,902,1,0
19282440,room in a cosy apartment near city centre,134538864,Osman,stermalms,59.37056,18.05269,Private room,324,2,0
19290727,Beautiful apartment in the heart of Stockholm,135058083,Jacob,Norrmalms,59.33999,18.03647,Entire home/apt,981,3,0
19330695,2 room apartment with kitchen in Stockholm City.,44722014,Rikard,Kungsholmens,59.32912,18.04845,Entire home/apt,804,2,0
19354878,Exclusive apartment in the heart of Stockholm,93026194,Per,Norrmalms,59.3391,18.03655,Entire home/apt,2501,3,0
19358574,Lovely apartment in trendy Aspudden,39499853,Anna,Hgersten-Liljeholmens,59.30675,17.99891,Entire home/apt,951,2,0
19362975,"Modern and bright, cozy balcony and free parking",135715512,Camilla,Farsta,59.26118,18.07971,Entire home/apt,500,3,0
